"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Germany","DEU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","2750.71974235504","3180.05592702963","3795.56608060014","5027.66030875905","5617.74172094103","6212.76312670789","6609.75339228261","7653.88471144611","9446.16678520783","11238.3406747631","12092.3818542945","10170.4462754224","9876.22823170597","9827.02240932529","9277.932299307","9393.89169050237","13410.8971003707","16614.4101036952","17863.4378971386","17697.1635135694","22219.5725271486","23269.3817972445","26333.537444515","25488.5195189314","27087.5584535617","31729.6997633451","30564.2478058387","27045.7191273318","27340.6728848884","26795.9911316814","23718.746699471","23687.3168928198","25205.164445175","30359.9521525666","34165.9340305131","34696.62091671","36447.8723183195","41814.8190965222","45699.1983232962","41732.707253158","41785.556912554","46810.3279588057","44065.2489082767","46530.9114275776","48042.5634346518","41323.921502169","42232.5742082948","44469.9090607244",
"Djibouti","DJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","801.172727261608","","761.470312414935","748.195249198534","725.742532069468","766.1409545474","762.011321733064","777.262329602146","753.520188893783","790.032265170134","789.551769053208","767.46692890957","760.531447774996","755.596241765878","765.720488241375","768.17607674712","781.232219551995","792.154120027978","819.974117984813","864.184720607284","904.729748876566","965.669377892257","1047.58689638521","1214.07711829591","1253.65743119943","1325.99072352076","1430.98689832546","1536.15068518041","1477.36304247321","1595.1463648488","1761.6101575859","1872.23462294105","1927.58970569415",
"Dominica","DMA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","495.434885376447","608.420710249863","591.20849244306","784.714661284754","878.520975370063","958.518715602658","1069.28607069081","1210.67937083999","1338.69050941957","1534.7356942701","1745.8635919324","2003.94004441843","2152.86030816196","2345.01060573305","2547.03476803361","2701.97631758855","2814.47154217832","3018.77823909965","3139.18054361951","3323.41618447459","3473.7959023855","3676.77821511937","3830.1752534332","4820.10756666305","4924.92278413048","4836.38492124113","4994.6674021974","5325.04698108074","5244.03373172257","5513.16070968083","5939.05358494506","6446.66383185391","6866.22489903457","6912.43571398947","6986.04668697253","6745.84975848093","6933.41518313894","7195.39329650902","7313.84942800705","7906.72174152587","7609.61434887711",
"Denmark","DNK","GDP per capita (current US$)","NY.GDP.PCAP.CD","1364.51716017255","1503.53701342816","1681.0299129876","1775.37038468789","2013.24307693268","2243.93159483536","2443.2597913502","2644.7866468916","2712.61240033933","3068.23674114413","3464.45699527623","3845.49615869923","4654.30533592887","6119.37265801991","6770.73392957193","7999.11153176832","8787.58091677434","9783.84085831334","11826.0035497522","13752.0064147251","13883.8996463609","12081.7895373984","11804.4331928655","11857.9021207038","11562.913486507","12253.0955451375","17201.0828270017","21340.7140617334","22527.0471030545","21901.0575177777","26891.4416399373","27011.3858910492","29569.6545261635","27597.971483378","29995.5652189509","35351.3807065346","35650.7243420099","32835.9287666102","33368.1548509045","33440.8016200638","30743.5591735847","30751.6494603843","33228.6929087101","40458.7706402839","46511.6045710347","48799.8203703247","52026.9931124155","58487.0450116405","64322.0666441526","58163.2935943068","58041.4112245601","61753.6600721804","58507.5002096272","61191.1926260428","62548.9850174371","53012.9965835008","53578.7565680928","56307.5082995258",
"Dominican Republic","DOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","204.126025108362","192.026654148682","234.034347756695","258.558967830732","272.914291705384","228.953829749716","245.890475149168","250.853977434293","253.904388797713","281.189400313616","329.860647543011","359.827030818071","417.505788945813","479.544041480449","582.850032264343","698.902044394735","748.268731383941","847.600633053485","861.258295049875","968.792626266951","1141.45172137837","1222.66148528726","1310.12273763658","1387.32075412194","1626.43196046585","777.424081020985","923.890290010021","861.391143616501","778.512122316876","949.404024018194","984.69130249916","1328.80482422146","1520.54546269739","1718.59719515231","1891.41484755509","2103.11577053964","2271.94359543258","2452.13174361662","2612.28868786511","2626.32647259944","2838.5133349557","2943.4219360953","3098.05170491001","2413.41013323558","2492.86822575889","3910.01777439852","4067.33291727245","4647.31035906985","5011.03793729372","4952.67750344452","5453.92686069139","5765.49645330522","5973.22293666431","6094.73490421055","6348.83776943483","6534.90855499375","6793.53812543935","7052.25883896858",
"Algeria","DZA","GDP per capita (current US$)","NY.GDP.PCAP.CD","244.824806483632","213.485905063471","171.209809463866","225.530596175825","236.610189565084","248.37814358709","234.188908344417","252.418252162025","280.268288209403","300.981825658516","334.259527686164","339.384049071749","439.731123857229","551.434441695138","813.049902670207","931.105517329","1031.30313516839","1185.51063534845","1447.6180205344","1771.965548606","2189.77667951046","2223.69734407236","2197.11050017923","2298.88380549028","2452.66463175613","2567.49590456016","2740.65472375228","2790.47391888994","2402.82562714757","2202.55809013399","2394.42038015197","1721.57869577876","1766.05467841426","1797.52356051118","1499.97150457383","1444.90803609489","1596.02986731002","1612.00930288912","1588.48144916691","1581.00456398017","1757.01779715994","1732.85797888376","1774.0336730152","2094.33550572581","2598.90802346666","3100.12237758677","3464.61007870202","3935.18334285931","4905.25486576261","3868.83123040908","4463.39467488951","5432.41331978116","5565.13452104848","5471.12338878709","5466.42577841535","4160.22006671831","3916.88157088626","4123.38993650709",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.7745779473757","78.8434946269702","71.2986031987827","75.2780609858271","85.1824956611929","96.9789236838611","103.261523756862","97.4777436742528","95.8264845164236","104.709322869181","113.574513021657","118.864141466168","131.520247986951","161.732510105563","178.530289081061","196.851144064163","196.326277518794","223.262668426329","212.76373315021","242.599073073708","275.683488471007","289.639567344925","298.849150834311","308.359998174798","329.494318701468","355.347002528573","348.435039590653","338.163283840377","368.594292837682","391.77387610549","413.206381647371","441.703823924138","488.104166350058","528.790435964688","627.877471688589","765.279403156884","868.365588137884","888.826900705839","805.474261759156","876.733345256661","955.518221098924","1007.15081908534","1104.8447873491","1240.02216695049","1426.39325425104","1639.19251370441","1959.12553712755","2459.42330905092","3091.0450426432","3328.86691576414","4008.9104583938","4865.85401421189","5389.26864084949","5905.25704957695","6303.61388604898","6510.50345148507","6579.33082740518","7127.72037022007",
"Early-demographic dividend","EAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","141.49491647076","139.088345351946","140.762316034103","154.063352490754","167.071054937804","177.316630006297","170.118740072623","179.972411530859","190.103334727679","205.768822362552","212.959934007343","226.003439139339","250.397659527221","315.325645689249","431.256085484495","456.309923586835","490.438162984402","535.209717580821","579.958900814265","687.827158674506","827.817462524088","902.811111397356","836.371573721094","821.624153316711","790.321144446539","790.820564923233","780.021734998968","763.99480979251","799.663688067075","799.219163289869","898.712069429594","928.792397309239","998.008693201954","1075.23981060619","1101.58769087179","1103.33167535472","1178.76397260374","1237.82268195523","1200.24924991116","1246.98067390849","1328.85295671137","1292.80969699963","1233.96975788263","1349.48402642229","1542.11889976156","1768.46006336125","1992.16818580974","2327.76121273783","2583.52517712663","2447.55272715744","2927.96120542952","3241.13543500786","3347.66799669593","3354.78583472079","3421.23843060056","3270.07547818294","3291.88279860474","3500.73520460308",
"East Asia & Pacific","EAS","GDP per capita (current US$)","NY.GDP.PCAP.CD","147.368457869767","147.288865018974","148.639650605344","161.921539239748","181.776599467865","197.747483183835","215.419958136181","227.76525277443","244.950829828448","274.800143910195","316.032793785571","342.359832483288","415.035364800075","535.036183775747","602.790073575036","647.578946847689","700.062319627234","821.695810958471","1021.52136237361","1092.26193916477","1163.18502202587","1263.02282490637","1217.93620765294","1275.79190185498","1346.4038082936","1399.72311809298","1800.85400317851","2080.57661136186","2463.34985044145","2525.36398811757","2598.12205437792","2892.05396845672","3118.61685396603","3444.7197507679","3805.08906686167","4272.14720966966","4068.15384935976","3849.18701589151","3414.58528126143","3774.76970624064","4045.07532397976","3728.80267781783","3756.36105566256","4096.93696887685","4559.67391687819","4829.31201025587","5084.35196735575","5647.05316179546","6476.44714814663","6628.14343526349","7676.51919632752","8842.71580399267","9401.26833918037","9445.93466694985","9663.41905996378","9546.20926428065","9793.32118029293","10369.691406651",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2278.63131221947","2405.55876759359","2312.48452607021","2127.90098181267","2097.54522877418","1815.39810096308","1926.66017595396","1950.46400985517","2030.32162553645","1901.85335539708","1597.53951373783","1778.34738578308","1767.6667892104","2023.46058627703","2556.24434365542","3376.97637143969","4276.6950548737","5243.55840986267","6776.31096382394","8366.39606063792","6542.68620752786","7756.54777848545","9541.99772062667","10049.9592182152","10622.7256818718","9850.75430587103","7485.56741413309","7122.57584584211","7942.56038881424",
"Europe & Central Asia","ECS","GDP per capita (current US$)","NY.GDP.PCAP.CD","646.74085594033","680.562796754333","735.365306586644","801.480109111255","877.490430645033","944.451561136858","1016.3682295248","1083.58846355728","1120.34671780543","1219.68752068092","1360.54830815825","1522.67619917375","1809.41168745561","2279.77240131495","2556.2324416332","2964.39839138637","3059.3938977772","3443.79437517081","4175.38491329497","5074.21634070882","5708.39313972328","5047.14694574797","4834.75612402649","4663.67823931909","4456.13931425855","4584.28824056366","6218.47241497924","7636.98738871556","8449.36918039942","8583.75396814933","10445.9362993474","10745.4046223703","11500.4264895013","10534.042150084","10994.620182396","12653.3482612141","12900.3085983247","12220.0681613062","12506.2345178211","12347.0701510813","11619.0221168357","11714.3511791556","12792.2818412697","15541.2989851314","18061.8158055959","19182.9335106307","20702.3138683923","24106.7938612814","26353.1598510417","23085.6873465485","23531.2014684677","26013.7769309386","24973.8117700757","25979.1790046365","26196.0153517052","22451.8090510878","22245.2736747337","23416.1078194071",
"Ecuador","ECU","GDP per capita (current US$)","NY.GDP.PCAP.CD","222.266862762517","209.351790774245","199.173094551084","209.617603999687","226.719902950922","454.665552428761","449.399014890535","458.780082888583","450.571130321367","527.499764536255","471.385993013935","440.757399263268","495.587254558634","588.597246538126","970.735429464192","1106.51847832901","1266.39072502235","1495.25314622524","1574.55978969782","1823.72299491273","2241.79000580815","2665.31224963865","2374.59740860884","1993.03494049632","1916.70358595548","1895.76988737014","1651.49350031825","1467.30246214325","1340.14279568803","1392.23251839129","1491.40168162039","1623.98924648946","1690.1551411098","1729.37339286403","2028.19773400802","2135.63281191362","2159.1508142907","2361.59912433603","2300.40788354002","1584.46344346497","1451.2907755099","1903.7415713596","2183.96679635803","2440.46890497314","2708.55789200118","3021.94254731609","3350.78654130881","3590.71808551266","4274.95206457671","4255.56570141121","4657.3023611471","5223.35176320248","5702.10431276527","6074.09082895834","6396.63048339218","6150.15595531519","6018.52686848782","6198.94732333954",
"Egypt, Arab Rep.","EGY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","165.553406317711","168.451804482512","171.487210557498","183.032170183079","200.537108304679","219.209952402701","230.485891445423","238.971648989915","256.527640284751","235.247681863156","291.876405135203","333.270128896259","356.745931825514","353.530090667341","421.820167945047","519.567944327705","517.629662268238","551.801963752369","591.188822087508","627.041759870318","690.958486789166","695.250138829034","763.346763744019","642.46326737744","707.924809719688","751.241123747169","629.260459003791","697.186854789195","760.149728316513","830.424269566597","944.201911644478","1041.52344796082","1185.71812129932","1258.99755190444","1321.79971340063","1428.18300429537","1370.71743795049","1210.22924881689","1120.87492840669","1045.94320837548","1168.11523067913","1375.19631599113","1640.47606839651","2011.24615406866","2291.66706219766","2602.47954869567","2747.48032671166","3181.44170830415","3213.38915790942","3327.75424726108","3547.71301183827","3479.28124621174","2412.72708185213",
"Euro area","EMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","924.960084376644","1008.90247149047","1109.26354957703","1232.78268784506","1358.65673315543","1469.35973416673","1589.18590188473","1714.27495693126","1825.76549668288","2003.62414388992","2230.2421013859","2513.53407327309","3015.51804631236","3889.0353287798","4384.37637801818","5057.39380329491","5254.29807652036","5953.05927932206","7261.30058163948","8761.45558087275","9772.04311972923","8461.20143258593","8169.82891663318","7954.18445735465","7616.96774554694","7810.5404782904","10933.6164518282","13484.8391397188","14780.084996802","15031.6931118399","18829.0218164528","19502.775496451","21416.1039022301","19533.5871847958","20572.1818209044","23683.3023752485","23910.7883669798","21809.8189400237","22364.3230306407","22206.9252145385","20170.9258231436","20424.5022887161","22114.787105193","27138.1095740437","30958.2911346559","31966.2818570703","33783.0923471707","38700.7128010776","42220.0437596707","38480.9223164945","37605.1459498044","40610.7257997153","37604.5971233843","39111.4448635201","39823.5408569059","34362.6889454658","35038.5512410981","36869.054428756",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152.986726546993","150.973094230453","172.321547242426","187.050447889575","222.545445913372","217.150929235972","231.226610235343","208.620974680709","208.196948652283","215.139210251802","201.768798115624","232.794545914417","287.422224311551","276.750809646129","297.828058802925","317.329433586554","326.082564151512","430.754449938105","482.1490904235","582.775530237486","","","","","","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1208.99666177967","1358.46574675823","1704.16736135942","2241.44884652705","2742.45558456316","3201.11920134726","3270.4057286651","3617.73775898058","4344.60670616576","5754.54218342253","6191.71494503494","5356.57783180787","5145.69438355757","4466.33626393781","4477.79372409881","4686.89106924257","6495.81199668535","8217.23425682112","9676.76925240962","10652.957971473","13767.3814721712","14771.6723020292","16068.4267214444","13303.6761311749","13378.8498420644","15429.9394216199","16069.2070854158","14696.2161077085","15340.3321141928","15678.2152345407","14676.7060880231","15323.6113977547","17019.5354136605","21495.7074076474","24918.6458419994","26510.7174533426","28482.6094833461","32709.4010383771","35579.3099338804","32334.0054777912","30736.6278530812","31835.2888008408","28563.8590381915","29211.7737455935","29623.1644451343","25789.5195481476","26616.757796551","28156.8158362352",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3044.3837091108","3352.73374088891","3619.94549568011","4052.29227059027","4119.34739390814","4070.03282698714","4498.95702743146","5308.34778059328","7174.23741473369","8850.46511484791","10338.3132235799","12595.4106486304","16586.4052048847","18094.5480527831","14726.3182780587","14638.6048173457","17454.8434246435","17421.8902227378","19072.2385175669","19949.5813766971","17155.8741759995","17736.8026953521","19704.655040239",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","202.791937550603","207.547986283695","223.78720692575","204.872166216525","232.371587736206","233.818380392866","242.045160107665","242.787327748671","247.026547505041","253.192948378398","270.244393472698","203.164502241593","164.958436330469","124.983045437426","133.728853871291","144.5003523721","140.861125737824","124.505623231545","119.134081818777","123.876205729993","120.17892791115","111.363435555958","118.873446581632","135.762385796471","161.626624773078","193.794905642516","243.302682246946","325.382554265056","379.756638540888","341.309909200504","354.846354368724","468.506724907536","502.153588732071","571.162275886001","645.465006707765","712.877949961138","767.563477815809",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","876.753902982813","946.442088879901","1024.82597167007","1118.98701473403","1229.32710519406","1327.74133287006","1428.36589174404","1523.80150348079","1573.2667183594","1716.92618984147","1933.68003172744","2175.72650165812","2588.27929086322","3266.70690943547","3651.17247886108","4234.13620025629","4365.00481689626","4922.90117845211","6009.25232872159","7310.45575094147","8309.84900705495","7325.73409503277","7031.0337578341","6799.29863630308","6513.87316729596","6715.83919362456","9183.30957613229","11329.6866362103","12597.6527797775","12819.4341485483","15842.9368315846","16408.8091208192","17825.1089287389","16196.2577325311","17157.3490346365","19859.9953880001","20273.7427017171","19102.3724081697","19725.8319293081","19656.3059775237","18243.8465005762","18407.3243851271","20017.8741092497","24277.7320865559","27922.4003540627","29092.9928307878","30922.8157174264","35593.502076548","38136.0899737747","33979.4949740778","33677.0026425097","36408.7243998398","34235.148691713","35588.0943970764","36670.1304142934","32207.3850954362","32259.8672615641","33715.127362059",
"Fragile and conflict affected situations","FCS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","635.419408344315","568.553674291071","539.283187277208","597.305693237339","673.759490949263","799.165060718914","922.907159946289","1106.92040972407","1397.40718902854","1273.6002893662","1479.23406754939","1588.42969872988","1787.12417256029","1813.49812446591","1792.7451720619","1555.46675847133","1449.60719146613","1624.61825214233",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2467.47634653616","2718.20755188138","3180.00587263802","4176.27276078757","5301.54277799545","6260.19127850933","6744.69698199575","7074.35652980497","7634.48240766645","9339.17707570089","11232.274564422","10934.5680935815","10945.2773406605","10505.8336621689","10841.5671289286","11405.9336506035","14962.2553603914","18580.6586479255","22056.7017537988","23983.8457535829","28380.548911275","25503.2152090109","22337.4871236912","17617.0304386654","20305.5835495475","26273.4659031066","25777.6412996396","24676.4970769622","25989.407503518","26178.7917845508","24253.2504245786","24913.2445163584","26834.0262501804","32816.160880214","37636.1117341753","38969.171631813","41120.6765061581","48288.5490978186","53401.3148725198","47107.1557090705","46202.4151628454","50790.7241454802","47415.5598711351","49638.0771298139","49914.6186421589","42424.2208075022","43433.032224358","45703.327865074",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.542500528956","287.329143899976","291.539706762499","296.772935442722","310.872996932687","317.072947341209","316.179586827145","333.309188038613","334.647453025916","357.459448696122","422.413510435661","466.04375785837","583.349930118831","768.738455488428","987.976170176364","1186.7398794869","1182.17662670009","1202.71176384586","1360.87026207505","1640.67832899456","1893.04666537564","1898.59488932517","1786.91861396688","1638.63732716486","1681.97401592003","1603.58671449838","1795.60532744379","1632.07342405604","1535.41406263405","1632.13829134345","1834.98957249382","1881.56990144396","2057.4066903132","2166.05272574465","2383.91514603296","2540.75151834037","2714.25349969388","2641.06474940782","2070.16584662914","2408.16546581581","2076.01330767665","2038.89172875457","2259.05579575103","2835.97397188993","3332.91853272002","3658.63083239231","3749.93981348645","4078.8232700144","4177.65778874269","3369.40824665782","3651.96678405546","4353.12139240993","4546.73850445133","4763.06895557778","5061.39757456886","4889.46145369562","5197.50913987692","5589.38883340896",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1338.29960630568","1440.55433032888","1585.91726742846","1752.96440283546","1919.26671770559","2042.24038372783","2189.67088787159","2346.36295154832","2532.3147484766","2725.21764331867","2853.00449601999","3162.44824648801","3842.46817654656","4948.04681738459","5299.54657487437","6650.96896633976","6826.344825472","7491.71034481659","9221.59276728959","11136.3416439531","12672.1812450251","11073.9062314899","10470.6598900582","9969.84023714462","9397.49518781027","9739.09205651748","13503.1410163773","16251.4126352779","17615.9914569701","17620.5602038477","21690.6291168529","21675.0642485493","23813.7118417151","22380.1039619355","23496.5233222666","26890.2198804535","26871.8290189054","24228.9423508964","24974.2721990005","24673.1989691744","22364.0293943406","22433.5557141945","24177.3351674642","29568.385949668","33741.2651469175","34760.1877663866","36443.6234414411","41508.4326882318","45334.1109147277","41575.4161783031","40638.33400426","43790.7353990492","40874.715955798","42592.9515190701","43008.6525700318","36613.3752159613","36870.2191344563","38476.6586361575",
"Faroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23737.4167662171","23982.8806710129","22479.578988392","24300.3785998986","26553.7465597833","30993.0770616633","34979.0816995871","35847.4535649984","40719.5750317748","47024.2296980726","49773.1668730863","46521.5017134755","47397.9029229641","50789.0486039991","48421.8030715067","53612.8250038773","57543.6690591516","50581.9684915586","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.06247056199","","","1275.86755810252","1296.37858253721","1355.12546049271","1436.90682424461","1528.0646936085","1682.20326116661","1756.18510447379","1908.90372736544","1909.35063220721","2065.00427684183","2019.91526988112","1906.88005751046","2029.28915907537","2046.63964532166","2170.9202099933","2240.02146223114","2257.77366497481","2296.26085979629","2252.80313763758","2355.5444649516","2397.45183755346","2441.50155122861","2516.01868335918","2693.02327818392","2861.77134805435","3000.94811922527","3150.91060162507","3047.58442460126","3057.24558957843","3018.00867541869","3143.74910660682","3187.5571598575",
"Gabon","GAB","GDP per capita (current US$)","NY.GDP.PCAP.CD","283.400464698354","332.504720423383","358.560975155092","299.22664570875","411.768584816698","425.295037261419","453.131710983256","490.307698089939","520.379245050233","550.28593454682","548.708013449902","634.315122635534","702.156594556068","1157.15081805341","2425.3584190638","3320.82469356967","4533.81437983733","4138.85781449659","3439.42595013375","4258.76398755878","5869.27944913435","5166.31392323142","4717.98168421551","4309.04665020601","4407.28435350794","4023.58163245059","3990.07088120195","3742.6565366148","4253.66836652952","4517.92797651787","6251.01738462095","5523.19865402706","5566.36253730205","4244.91333142449","3958.59618597191","4565.58049891284","5111.37433130314","4663.14010648105","3827.97579270855","3883.32518819735","4116.46069260228","3976.10488749697","4102.5527104335","4892.01161776848","5685.57773573676","6826.88054459085","7141.54916678737","8352.81710056754","10094.0274577256","7603.66022253846","8754.14223448139","10716.2244321162","9774.19302555079","9679.72356160692","9692.13673895679","7448.74935464556","7078.68326044761","7220.68723532493",
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1380.30624126257","1452.54470901356","1513.65144854926","1592.61447661562","1729.39997803568","1850.95476855498","1959.62782962126","2023.62756371118","1896.38674860735","2032.34700964503","2347.54431773747","2649.80151387223","3030.43251411977","3426.27622050378","3665.8627976419","4299.74561799284","4138.16778761535","4681.43993173038","5976.93816899991","7804.76208051155","10032.062080015","9599.30622221965","9146.07735701852","8691.51881306514","8179.19444064991","8652.21654247593","10611.112210096","13118.586534629","15987.1680775688","16239.2821960944","19095.4669984608","19900.7266505069","20487.1707852878","18389.0195675099","19709.2380983653","23013.4588199274","24219.6228487767","26621.4800592777","28014.8946994953","28383.6689052533","27982.3557635787","27427.58750236","29785.986287584","34173.9799764342","39983.9846746653","41732.640540022","44252.3158234429","50134.3160971463","46767.5922156593","38262.1821338364","38893.0184937365","41412.3492395708","41790.7791407408","42724.0678844007","46783.4692171284","44305.5546320834","40412.0336199885","39720.4434267836",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1614.64822649407","","","547.334893087623","517.128264728223","569.025858236543","670.485457904677","774.680203294323","805.282343389248","628.870829808179","691.997720608683","733.97039650425","779.375683996206","927.989197820003","1207.38822163362","1530.0364189918","1872.68041606715","2492.12877994527","3174.94900068643","2706.58851158173","2964.47703373088","3725.06322121592","4142.8691753655","4274.37685702961","4429.65007451491","3764.64091159037","3865.78569412489","4078.25487917912",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","182.979182688271","189.713371496055","195.119979449394","210.968968670441","230.431189173094","266.31863339209","269.459223019954","216.841412637453","202.761964608892","233.651332886606","257.651951897601","273.822697933231","232.539876614788","263.685956000573","301.366801400563","285.829523991706","275.877883161457","312.999313184791","353.708874276899","381.036194796641","411.517931241026","379.797772539529","351.319390486047","341.087213697127","358.396817216076","354.219989562527","437.078240961187","376.431800360644","375.181224942401","368.962396622874","402.588881075877","438.614319295968","414.767340782619","375.320435310275","333.404939191467","385.737319531663","403.534440531875","391.355679971482","414.768460995329","417.767990728979","263.112467866077","273.659666846788","309.484470257043","373.281553685955","423.193638915765","498.172390362402","922.953749658833","1090.68671771468","1224.40155350237","1086.76503836319","1312.60755731025","1574.97865331211","1629.80022222505","1814.492297022","1449.66281612847","1353.68426033735","1517.49550753102","1641.48662461369",
"Gibraltar","GIB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","367.624383773277","379.363468588284","429.225276743103","421.447936981274","441.412793264943","472.973793640238","485.974849103036","457.762848750864","448.44756423014","469.27610142223","475.746391897197","453.801150958948","421.998203404557","399.973964366999","340.051691750487","315.839800323726","322.811170974089","370.193178116151","386.328828253397","303.42449798582","442.837405330867","578.034963730061","679.038416549273","615.08421599797","647.803202894337","590.033855754206","665.230652982924","716.244195077918","742.453151935122","732.561401588859","748.301370813573","824.984645150744",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","108.315825613282","112.157071895468","96.7325293660246","103.646007323492","116.92061381309","121.09807814744","124.671618129917","153.488377161709","189.50595329472","221.049997359076","209.149116591679","250.253695245569","302.619605838171","353.946688745193","398.896549773698","349.793089319413","333.304786966904","317.044733914396","252.942219600444","308.326847423161","242.171762686761","274.368393253301","316.319466496414","322.446305226116","345.855810076438","727.034660998026","729.041888077375","748.784209631722","719.975707261137","737.178791389951","773.43933714501","712.331878055912","723.794829579674","681.537417881347","635.563758415104","541.055891310495","440.947478592105","359.652178057176","413.840358300019","432.191878654021","439.343287407705","519.054805783257","607.955496009595","549.31782552081","562.483781687741","514.378161891896","504.973936730824","483.480904594251","434.470160809477","458.970591237736","472.306438160201","483.022458620079",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","110.607766832651","108.143763545151","118.279179173238","118.176121658824","128.455648905147","139.999923125405","143.321595455084","146.133616359605","155.57087716425","149.581778221597","138.16979215026","189.970091966023","198.787073003547","191.517443624338","157.923554070668","159.927530605305","141.299202443454","184.223431763817","170.291983070195","215.618314696027","241.002484994058","247.938229165083","212.940763783483","217.607539491192","211.595301386233","223.341842193008","233.309560694103","227.638257172378","172.060141341431","183.853020084099","297.75193359522","309.486749001111","321.481320392982","360.571858534299","393.313824367448","424.956204432526","418.951269310121","481.335009991043","583.894418973508","544.861280100724","546.721668646992","688.771819686925","604.268355195888","621.940673580097","610.46849026212","591.806149672952","648.898936629656","723.658621625927",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","34.7414275226911","40.6608268942938","46.8305160523438","233.414805308416","242.603591839027","246.447133767446","224.037211224994","219.524722305285","216.405163112502","215.294248462863","223.624581706882","288.957860493823","349.483207661358","401.52780739888","411.005217959071","421.55336766633","","","198.346737584453","136.010571035986","152.415886660034","141.322702751061","148.840574311178","173.082354914913","203.198191485906","239.242202118117","249.88358518944","213.131793229214","262.669455841992","251.70220431723","295.963476397877","289.088408992112","206.93640804271","280.969531339322","443.632595550295","812.171522768192","654.147310207696","1052.85281786985","1702.68490100276","2283.87903943895","2711.17011416914","3577.17619659534","6085.3489069204","10850.6333446261","12732.0275869622","15761.8391282779","22742.3815908012","16530.2093729134","17136.4456757583","21451.8861709069","21557.6527999109","20246.9930826625","19245.651511712","11213.4746309009","9217.88952758682","9850.01358478141",
